Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sudan,SDN,2001,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,42.2
Sudan,SDN,2000,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,42.9
Sudan,SDN,2019,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,50.8
Sudan,SDN,2018,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,50.9
Sudan,SDN,2017,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,51.1
Sudan,SDN,2016,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,51.2
Sudan,SDN,2015,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,51.4
Sudan,SDN,2014,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,51.6
Sudan,SDN,2013,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,51.9
Sudan,SDN,2012,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,52.2
Sudan,SDN,2011,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,52.5
Sudan,SDN,2010,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,52.9
Sudan,SDN,2009,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,53.4
Sudan,SDN,2008,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,54
Sudan,SDN,2007,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,54.6
Sudan,SDN,2006,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,55.3
Sudan,SDN,2005,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,56
Sudan,SDN,2004,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,56.8
Sudan,SDN,2003,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,57.7
Sudan,SDN,2002,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,58.7
Sudan,SDN,2001,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,60
Sudan,SDN,2000,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,61.5
Sudan,SDN,2019,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.5
Sudan,SDN,2018,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.4
Sudan,SDN,2017,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.3
Sudan,SDN,2016,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.2
Sudan,SDN,2015,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.2
Sudan,SDN,2014,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.3
Sudan,SDN,2013,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.4
Sudan,SDN,2012,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.6
Sudan,SDN,2011,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.9
Sudan,SDN,2010,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,37.3
Sudan,SDN,2009,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,37.8
Sudan,SDN,2008,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,38.4
Sudan,SDN,2007,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,39
Sudan,SDN,2006,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,39.6
Sudan,SDN,2005,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,40.2
Sudan,SDN,2004,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,40.6
Sudan,SDN,2003,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,41.1
Sudan,SDN,2002,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,41.6
Sudan,SDN,2001,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,42.2
Sudan,SDN,2000,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,43
Sudan,SDN,2019,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,35.5456510407433
Sudan,SDN,2015,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,38.1308912460105
Sudan,SDN,2010,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,44.7989164218489
Sudan,SDN,2000,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,53.945733713134
Sudan,SDN,2021,Number of infant deaths,SH.DTH.IMRT,59114
Sudan,SDN,2020,Number of infant deaths,SH.DTH.IMRT,60024
Sudan,SDN,2019,Number of infant deaths,SH.DTH.IMRT,60751
Sudan,SDN,2018,Number of infant deaths,SH.DTH.IMRT,61090
Sudan,SDN,2017,Number of infant deaths,SH.DTH.IMRT,61288
Sudan,SDN,2016,Number of infant deaths,SH.DTH.IMRT,61555
Sudan,SDN,2015,Number of infant deaths,SH.DTH.IMRT,61440
Sudan,SDN,2014,Number of infant deaths,SH.DTH.IMRT,61099
Sudan,SDN,2013,Number of infant deaths,SH.DTH.IMRT,61041
Sudan,SDN,2012,Number of infant deaths,SH.DTH.IMRT,61601
Sudan,SDN,2011,Number of infant deaths,SH.DTH.IMRT,62796
Sudan,SDN,2010,Number of infant deaths,SH.DTH.IMRT,63320
Sudan,SDN,2009,Number of infant deaths,SH.DTH.IMRT,63093
Sudan,SDN,2008,Number of infant deaths,SH.DTH.IMRT,62507
Sudan,SDN,2007,Number of infant deaths,SH.DTH.IMRT,61540
Sudan,SDN,2006,Number of infant deaths,SH.DTH.IMRT,60481
Sudan,SDN,2005,Number of infant deaths,SH.DTH.IMRT,60453
Sudan,SDN,2004,Number of infant deaths,SH.DTH.IMRT,61648
Sudan,SDN,2003,Number of infant deaths,SH.DTH.IMRT,63075
Sudan,SDN,2002,Number of infant deaths,SH.DTH.IMRT,64338
Sudan,SDN,2001,Number of infant deaths,SH.DTH.IMRT,65260
Sudan,SDN,2000,Number of infant deaths,SH.DTH.IMRT,65891
Sudan,SDN,1999,Number of infant deaths,SH.DTH.IMRT,66500
Sudan,SDN,1998,Number of infant deaths,SH.DTH.IMRT,67202
Sudan,SDN,1997,Number of infant deaths,SH.DTH.IMRT,68164
Sudan,SDN,1996,Number of infant deaths,SH.DTH.IMRT,69095
Sudan,SDN,1995,Number of infant deaths,SH.DTH.IMRT,69844
Sudan,SDN,1994,Number of infant deaths,SH.DTH.IMRT,70628
Sudan,SDN,1993,Number of infant deaths,SH.DTH.IMRT,71642
Sudan,SDN,1992,Number of infant deaths,SH.DTH.IMRT,72685
Sudan,SDN,1991,Number of infant deaths,SH.DTH.IMRT,73434
Sudan,SDN,1990,Number of infant deaths,SH.DTH.IMRT,74147
Sudan,SDN,1989,Number of infant deaths,SH.DTH.IMRT,74985
Sudan,SDN,1988,Number of infant deaths,SH.DTH.IMRT,75724
Sudan,SDN,1987,Number of infant deaths,SH.DTH.IMRT,76454
Sudan,SDN,1986,Number of infant deaths,SH.DTH.IMRT,76637
Sudan,SDN,1985,Number of infant deaths,SH.DTH.IMRT,97859
Sudan,SDN,1984,Number of infant deaths,SH.DTH.IMRT,98192
Sudan,SDN,1983,Number of infant deaths,SH.DTH.IMRT,97619
Sudan,SDN,1982,Number of infant deaths,SH.DTH.IMRT,73792
Sudan,SDN,1981,Number of infant deaths,SH.DTH.IMRT,71169
Sudan,SDN,1980,Number of infant deaths,SH.DTH.IMRT,68663
Sudan,SDN,1979,Number of infant deaths,SH.DTH.IMRT,66262
Sudan,SDN,1978,Number of infant deaths,SH.DTH.IMRT,63844
Sudan,SDN,1977,Number of infant deaths,SH.DTH.IMRT,61540
Sudan,SDN,1976,Number of infant deaths,SH.DTH.IMRT,59493
Sudan,SDN,1975,Number of infant deaths,SH.DTH.IMRT,57495
Sudan,SDN,1974,Number of infant deaths,SH.DTH.IMRT,55922
Sudan,SDN,1973,Number of infant deaths,SH.DTH.IMRT,54920
Sudan,SDN,1972,Number of infant deaths,SH.DTH.IMRT,54010
Sudan,SDN,1971,Number of infant deaths,SH.DTH.IMRT,52781
Sudan,SDN,1970,Number of infant deaths,SH.DTH.IMRT,51368
Sudan,SDN,1969,Number of infant deaths,SH.DTH.IMRT,50103
Sudan,SDN,1968,Number of infant deaths,SH.DTH.IMRT,49000
Sudan,SDN,1967,Number of infant deaths,SH.DTH.IMRT,47957
Sudan,SDN,1966,Number of infant deaths,SH.DTH.IMRT,46781
Sudan,SDN,1965,Number of infant deaths,SH.DTH.IMRT,45657
Sudan,SDN,1964,Number of infant deaths,SH.DTH.IMRT,44533
Sudan,SDN,1963,Number of infant deaths,SH.DTH.IMRT,43391
Sudan,SDN,1962,Number of infant deaths,SH.DTH.IMRT,42254
Sudan,SDN,1961,Number of infant deaths,SH.DTH.IMRT,41357
Sudan,SDN,1960,Number of infant deaths,SH.DTH.IMRT,40797
Sudan,SDN,2019,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.5091032751335
Sudan,SDN,2015,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,11.4291514108543
Sudan,SDN,2010,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.4812318232827
Sudan,SDN,2000,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.0483890188926
Sudan,SDN,2021,Number of under-five deaths,SH.DTH.MORT,82570
Sudan,SDN,2020,Number of under-five deaths,SH.DTH.MORT,84074
Sudan,SDN,2019,Number of under-five deaths,SH.DTH.MORT,85393
Sudan,SDN,2018,Number of under-five deaths,SH.DTH.MORT,86237
Sudan,SDN,2017,Number of under-five deaths,SH.DTH.MORT,86872
Sudan,SDN,2016,Number of under-five deaths,SH.DTH.MORT,87655
Sudan,SDN,2015,Number of under-five deaths,SH.DTH.MORT,88213
Sudan,SDN,2014,Number of under-five deaths,SH.DTH.MORT,88601
Sudan,SDN,2013,Number of under-five deaths,SH.DTH.MORT,89208
Sudan,SDN,2012,Number of under-five deaths,SH.DTH.MORT,90234
Sudan,SDN,2011,Number of under-five deaths,SH.DTH.MORT,91615
Sudan,SDN,2010,Number of under-five deaths,SH.DTH.MORT,92106
Sudan,SDN,2009,Number of under-five deaths,SH.DTH.MORT,91887
Sudan,SDN,2008,Number of under-five deaths,SH.DTH.MORT,91480
Sudan,SDN,2007,Number of under-five deaths,SH.DTH.MORT,91020
Sudan,SDN,2006,Number of under-five deaths,SH.DTH.MORT,90741
Sudan,SDN,2005,Number of under-five deaths,SH.DTH.MORT,91644
Sudan,SDN,2004,Number of under-five deaths,SH.DTH.MORT,93727
Sudan,SDN,2003,Number of under-five deaths,SH.DTH.MORT,96038
Sudan,SDN,2002,Number of under-five deaths,SH.DTH.MORT,98144
Sudan,SDN,2001,Number of under-five deaths,SH.DTH.MORT,99966
Sudan,SDN,2000,Number of under-five deaths,SH.DTH.MORT,101555
Sudan,SDN,1999,Number of under-five deaths,SH.DTH.MORT,103166
Sudan,SDN,1998,Number of under-five deaths,SH.DTH.MORT,104891
Sudan,SDN,1997,Number of under-five deaths,SH.DTH.MORT,106844
Sudan,SDN,1996,Number of under-five deaths,SH.DTH.MORT,108762
Sudan,SDN,1995,Number of under-five deaths,SH.DTH.MORT,110434
Sudan,SDN,1994,Number of under-five deaths,SH.DTH.MORT,112127
Sudan,SDN,1993,Number of under-five deaths,SH.DTH.MORT,114016
Sudan,SDN,1992,Number of under-five deaths,SH.DTH.MORT,115856
Sudan,SDN,1991,Number of under-five deaths,SH.DTH.MORT,117422
Sudan,SDN,1990,Number of under-five deaths,SH.DTH.MORT,118835
Sudan,SDN,1989,Number of under-five deaths,SH.DTH.MORT,120108
Sudan,SDN,1988,Number of under-five deaths,SH.DTH.MORT,121082
Sudan,SDN,1987,Number of under-five deaths,SH.DTH.MORT,121742
Sudan,SDN,1986,Number of under-five deaths,SH.DTH.MORT,121588
Sudan,SDN,1985,Number of under-five deaths,SH.DTH.MORT,159526
Sudan,SDN,1984,Number of under-five deaths,SH.DTH.MORT,159274
Sudan,SDN,1983,Number of under-five deaths,SH.DTH.MORT,157790
Sudan,SDN,1982,Number of under-five deaths,SH.DTH.MORT,115505
Sudan,SDN,1981,Number of under-five deaths,SH.DTH.MORT,111488
Sudan,SDN,1980,Number of under-five deaths,SH.DTH.MORT,107640
Sudan,SDN,1979,Number of under-five deaths,SH.DTH.MORT,103949
Sudan,SDN,1978,Number of under-five deaths,SH.DTH.MORT,100392
Sudan,SDN,1977,Number of under-five deaths,SH.DTH.MORT,97168
Sudan,SDN,1976,Number of under-five deaths,SH.DTH.MORT,94390
Sudan,SDN,1975,Number of under-five deaths,SH.DTH.MORT,91761
Sudan,SDN,1974,Number of under-five deaths,SH.DTH.MORT,89548
Sudan,SDN,1973,Number of under-five deaths,SH.DTH.MORT,87853
Sudan,SDN,1972,Number of under-five deaths,SH.DTH.MORT,86182
Sudan,SDN,1971,Number of under-five deaths,SH.DTH.MORT,84172
Sudan,SDN,1970,Number of under-five deaths,SH.DTH.MORT,82006
Sudan,SDN,1969,Number of under-five deaths,SH.DTH.MORT,80009
Sudan,SDN,1968,Number of under-five deaths,SH.DTH.MORT,78200
Sudan,SDN,1967,Number of under-five deaths,SH.DTH.MORT,76443
Sudan,SDN,1966,Number of under-five deaths,SH.DTH.MORT,74575
Sudan,SDN,1965,Number of under-five deaths,SH.DTH.MORT,72823
Sudan,SDN,1964,Number of under-five deaths,SH.DTH.MORT,71149
Sudan,SDN,1963,Number of under-five deaths,SH.DTH.MORT,69587
Sudan,SDN,1962,Number of under-five deaths,SH.DTH.MORT,68162
Sudan,SDN,1961,Number of under-five deaths,SH.DTH.MORT,67014
Sudan,SDN,1960,Number of under-five deaths,SH.DTH.MORT,66235
Sudan,SDN,2019,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,53.9452462094465
Sudan,SDN,2015,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,50.4399559629139
Sudan,SDN,2010,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,44.7198507244728
Sudan,SDN,2000,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,36.0058771691834
Sudan,SDN,2021,Number of neonatal deaths,SH.DTH.NMRT,40883
Sudan,SDN,2020,Number of neonatal deaths,SH.DTH.NMRT,41539
Sudan,SDN,2019,Number of neonatal deaths,SH.DTH.NMRT,41885
Sudan,SDN,2018,Number of neonatal deaths,SH.DTH.NMRT,41867
Sudan,SDN,2017,Number of neonatal deaths,SH.DTH.NMRT,41772
Sudan,SDN,2016,Number of neonatal deaths,SH.DTH.NMRT,41695
Sudan,SDN,2015,Number of neonatal deaths,SH.DTH.NMRT,41667
Sudan,SDN,2014,Number of neonatal deaths,SH.DTH.NMRT,41012
Sudan,SDN,2013,Number of neonatal deaths,SH.DTH.NMRT,40616
Sudan,SDN,2012,Number of neonatal deaths,SH.DTH.NMRT,40275
Sudan,SDN,2011,Number of neonatal deaths,SH.DTH.NMRT,40711
Sudan,SDN,2010,Number of neonatal deaths,SH.DTH.NMRT,40994
Sudan,SDN,2009,Number of neonatal deaths,SH.DTH.NMRT,40353
Sudan,SDN,2008,Number of neonatal deaths,SH.DTH.NMRT,39618
Sudan,SDN,2007,Number of neonatal deaths,SH.DTH.NMRT,38492
Sudan,SDN,2006,Number of neonatal deaths,SH.DTH.NMRT,37260
Sudan,SDN,2005,Number of neonatal deaths,SH.DTH.NMRT,36236
Sudan,SDN,2004,Number of neonatal deaths,SH.DTH.NMRT,36362
Sudan,SDN,2003,Number of neonatal deaths,SH.DTH.NMRT,36730
Sudan,SDN,2002,Number of neonatal deaths,SH.DTH.NMRT,37104
Sudan,SDN,2001,Number of neonatal deaths,SH.DTH.NMRT,37368
Sudan,SDN,2000,Number of neonatal deaths,SH.DTH.NMRT,37308
Sudan,SDN,1999,Number of neonatal deaths,SH.DTH.NMRT,37260
Sudan,SDN,1998,Number of neonatal deaths,SH.DTH.NMRT,37104
Sudan,SDN,1997,Number of neonatal deaths,SH.DTH.NMRT,37277
Sudan,SDN,1996,Number of neonatal deaths,SH.DTH.NMRT,37579
Sudan,SDN,1995,Number of neonatal deaths,SH.DTH.NMRT,37759
Sudan,SDN,1994,Number of neonatal deaths,SH.DTH.NMRT,37951
Sudan,SDN,1993,Number of neonatal deaths,SH.DTH.NMRT,38182
Sudan,SDN,1992,Number of neonatal deaths,SH.DTH.NMRT,38637
Sudan,SDN,1991,Number of neonatal deaths,SH.DTH.NMRT,38929
Sudan,SDN,1990,Number of neonatal deaths,SH.DTH.NMRT,39077
Sudan,SDN,1989,Number of neonatal deaths,SH.DTH.NMRT,39481
Sudan,SDN,1988,Number of neonatal deaths,SH.DTH.NMRT,39737
Sudan,SDN,1987,Number of neonatal deaths,SH.DTH.NMRT,39988
Sudan,SDN,1986,Number of neonatal deaths,SH.DTH.NMRT,40202
Sudan,SDN,1985,Number of neonatal deaths,SH.DTH.NMRT,40774
Sudan,SDN,1984,Number of neonatal deaths,SH.DTH.NMRT,40706
Sudan,SDN,1983,Number of neonatal deaths,SH.DTH.NMRT,40237
Sudan,SDN,1982,Number of neonatal deaths,SH.DTH.NMRT,38355
Sudan,SDN,1981,Number of neonatal deaths,SH.DTH.NMRT,36777
Sudan,SDN,1980,Number of neonatal deaths,SH.DTH.NMRT,35302
Sudan,SDN,1979,Number of neonatal deaths,SH.DTH.NMRT,33876
Sudan,SDN,1978,Number of neonatal deaths,SH.DTH.NMRT,32495
Sudan,SDN,1977,Number of neonatal deaths,SH.DTH.NMRT,31081
Sudan,SDN,1976,Number of neonatal deaths,SH.DTH.NMRT,29916
Sudan,SDN,1975,Number of neonatal deaths,SH.DTH.NMRT,28852
Sudan,SDN,1974,Number of neonatal deaths,SH.DTH.NMRT,27824
Sudan,SDN,1973,Number of neonatal deaths,SH.DTH.NMRT,27232
Sudan,SDN,1972,Number of neonatal deaths,SH.DTH.NMRT,26759
Sudan,SDN,1971,Number of neonatal deaths,SH.DTH.NMRT,26287
Sudan,SDN,1970,Number of neonatal deaths,SH.DTH.NMRT,25524
Sudan,SDN,2021,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,47.2
Sudan,SDN,2020,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,47.2
Sudan,SDN,2019,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,47.4
Sudan,SDN,2018,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,47.4
Sudan,SDN,2017,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,47.4
Sudan,SDN,2016,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,47.5
Sudan,SDN,2015,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,47.6
Sudan,SDN,2014,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,47.7
Sudan,SDN,2013,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,47.9
Sudan,SDN,2012,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48
Sudan,SDN,2011,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.2
Sudan,SDN,2010,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.5
Sudan,SDN,2009,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.7
Sudan,SDN,2008,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.9
Sudan,SDN,2007,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.9
Sudan,SDN,2006,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.9
Sudan,SDN,2005,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.9
Sudan,SDN,2004,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.9
Sudan,SDN,2003,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,49
Sudan,SDN,2002,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,49
Sudan,SDN,2001,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,49
Sudan,SDN,2000,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,49.1
Sudan,SDN,1999,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,49.1
Sudan,SDN,1998,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,49.1
Sudan,SDN,1997,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,49.1
Sudan,SDN,1996,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,49
Sudan,SDN,1995,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,49
Sudan,SDN,1994,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.9
Sudan,SDN,1993,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.8
Sudan,SDN,1992,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.8
Sudan,SDN,1991,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.6
Sudan,SDN,1990,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.5
Sudan,SDN,2021,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sudan,SDN,2020,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Sudan,SDN,2019,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2018,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2017,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2005,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Sudan,SDN,2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
