Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Eritrea,ERI,2012,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,35.7
Eritrea,ERI,2011,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,35.9
Eritrea,ERI,2010,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.2
Eritrea,ERI,2009,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.6
Eritrea,ERI,2008,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,37.1
Eritrea,ERI,2007,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,37.6
Eritrea,ERI,2006,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,38.2
Eritrea,ERI,2005,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,38.7
Eritrea,ERI,2004,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,39.1
Eritrea,ERI,2003,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,39.5
Eritrea,ERI,2002,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,39.9
Eritrea,ERI,2001,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,40.3
Eritrea,ERI,2000,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,40.8
Eritrea,ERI,2002,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,2.1
Eritrea,ERI,1995,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,1.2
Eritrea,ERI,1995,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,35.9
Eritrea,ERI,2019,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,38.6445053843302
Eritrea,ERI,2015,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,42.214884773995
Eritrea,ERI,2010,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,46.5216830030311
Eritrea,ERI,2000,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,51.3006548422461
Eritrea,ERI,2021,Number of infant deaths,SH.DTH.IMRT,2970
Eritrea,ERI,2020,Number of infant deaths,SH.DTH.IMRT,3017
Eritrea,ERI,2019,Number of infant deaths,SH.DTH.IMRT,3072
Eritrea,ERI,2018,Number of infant deaths,SH.DTH.IMRT,3137
Eritrea,ERI,2017,Number of infant deaths,SH.DTH.IMRT,3237
Eritrea,ERI,2016,Number of infant deaths,SH.DTH.IMRT,3356
Eritrea,ERI,2015,Number of infant deaths,SH.DTH.IMRT,3506
Eritrea,ERI,2014,Number of infant deaths,SH.DTH.IMRT,3657
Eritrea,ERI,2013,Number of infant deaths,SH.DTH.IMRT,3778
Eritrea,ERI,2012,Number of infant deaths,SH.DTH.IMRT,3916
Eritrea,ERI,2011,Number of infant deaths,SH.DTH.IMRT,4025
Eritrea,ERI,2010,Number of infant deaths,SH.DTH.IMRT,4136
Eritrea,ERI,2009,Number of infant deaths,SH.DTH.IMRT,4219
Eritrea,ERI,2008,Number of infant deaths,SH.DTH.IMRT,4289
Eritrea,ERI,2007,Number of infant deaths,SH.DTH.IMRT,4461
Eritrea,ERI,2006,Number of infant deaths,SH.DTH.IMRT,4629
Eritrea,ERI,2005,Number of infant deaths,SH.DTH.IMRT,4746
Eritrea,ERI,2004,Number of infant deaths,SH.DTH.IMRT,4737
Eritrea,ERI,2003,Number of infant deaths,SH.DTH.IMRT,4717
Eritrea,ERI,2002,Number of infant deaths,SH.DTH.IMRT,4747
Eritrea,ERI,2001,Number of infant deaths,SH.DTH.IMRT,4821
Eritrea,ERI,2000,Number of infant deaths,SH.DTH.IMRT,5036
Eritrea,ERI,1999,Number of infant deaths,SH.DTH.IMRT,5306
Eritrea,ERI,1998,Number of infant deaths,SH.DTH.IMRT,5677
Eritrea,ERI,1997,Number of infant deaths,SH.DTH.IMRT,6132
Eritrea,ERI,1996,Number of infant deaths,SH.DTH.IMRT,6183
Eritrea,ERI,1995,Number of infant deaths,SH.DTH.IMRT,6105
Eritrea,ERI,1994,Number of infant deaths,SH.DTH.IMRT,6306
Eritrea,ERI,1993,Number of infant deaths,SH.DTH.IMRT,6470
Eritrea,ERI,1992,Number of infant deaths,SH.DTH.IMRT,7312
Eritrea,ERI,1991,Number of infant deaths,SH.DTH.IMRT,8185
Eritrea,ERI,1990,Number of infant deaths,SH.DTH.IMRT,8455
Eritrea,ERI,1989,Number of infant deaths,SH.DTH.IMRT,8641
Eritrea,ERI,1988,Number of infant deaths,SH.DTH.IMRT,8739
Eritrea,ERI,1987,Number of infant deaths,SH.DTH.IMRT,8780
Eritrea,ERI,1986,Number of infant deaths,SH.DTH.IMRT,8804
Eritrea,ERI,1985,Number of infant deaths,SH.DTH.IMRT,8796
Eritrea,ERI,1984,Number of infant deaths,SH.DTH.IMRT,8765
Eritrea,ERI,1983,Number of infant deaths,SH.DTH.IMRT,8686
Eritrea,ERI,1982,Number of infant deaths,SH.DTH.IMRT,8568
Eritrea,ERI,1981,Number of infant deaths,SH.DTH.IMRT,8440
Eritrea,ERI,1980,Number of infant deaths,SH.DTH.IMRT,8327
Eritrea,ERI,1979,Number of infant deaths,SH.DTH.IMRT,8242
Eritrea,ERI,1978,Number of infant deaths,SH.DTH.IMRT,8188
Eritrea,ERI,1977,Number of infant deaths,SH.DTH.IMRT,8152
Eritrea,ERI,1976,Number of infant deaths,SH.DTH.IMRT,8109
Eritrea,ERI,1975,Number of infant deaths,SH.DTH.IMRT,8071
Eritrea,ERI,2019,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,11.8773072432547
Eritrea,ERI,2015,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,11.2130717577164
Eritrea,ERI,2010,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.6573225459932
Eritrea,ERI,2000,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,11.9864237947516
Eritrea,ERI,2021,Number of under-five deaths,SH.DTH.MORT,3892
Eritrea,ERI,2020,Number of under-five deaths,SH.DTH.MORT,3985
Eritrea,ERI,2019,Number of under-five deaths,SH.DTH.MORT,4093
Eritrea,ERI,2018,Number of under-five deaths,SH.DTH.MORT,4222
Eritrea,ERI,2017,Number of under-five deaths,SH.DTH.MORT,4395
Eritrea,ERI,2016,Number of under-five deaths,SH.DTH.MORT,4587
Eritrea,ERI,2015,Number of under-five deaths,SH.DTH.MORT,4811
Eritrea,ERI,2014,Number of under-five deaths,SH.DTH.MORT,5042
Eritrea,ERI,2013,Number of under-five deaths,SH.DTH.MORT,5235
Eritrea,ERI,2012,Number of under-five deaths,SH.DTH.MORT,5443
Eritrea,ERI,2011,Number of under-five deaths,SH.DTH.MORT,5621
Eritrea,ERI,2010,Number of under-five deaths,SH.DTH.MORT,5809
Eritrea,ERI,2009,Number of under-five deaths,SH.DTH.MORT,5980
Eritrea,ERI,2008,Number of under-five deaths,SH.DTH.MORT,6130
Eritrea,ERI,2007,Number of under-five deaths,SH.DTH.MORT,6370
Eritrea,ERI,2006,Number of under-five deaths,SH.DTH.MORT,6594
Eritrea,ERI,2005,Number of under-five deaths,SH.DTH.MORT,6763
Eritrea,ERI,2004,Number of under-five deaths,SH.DTH.MORT,6823
Eritrea,ERI,2003,Number of under-five deaths,SH.DTH.MORT,6901
Eritrea,ERI,2002,Number of under-five deaths,SH.DTH.MORT,7071
Eritrea,ERI,2001,Number of under-five deaths,SH.DTH.MORT,7328
Eritrea,ERI,2000,Number of under-five deaths,SH.DTH.MORT,7712
Eritrea,ERI,1999,Number of under-five deaths,SH.DTH.MORT,8119
Eritrea,ERI,1998,Number of under-five deaths,SH.DTH.MORT,8603
Eritrea,ERI,1997,Number of under-five deaths,SH.DTH.MORT,9143
Eritrea,ERI,1996,Number of under-five deaths,SH.DTH.MORT,9381
Eritrea,ERI,1995,Number of under-five deaths,SH.DTH.MORT,9633
Eritrea,ERI,1994,Number of under-five deaths,SH.DTH.MORT,10221
Eritrea,ERI,1993,Number of under-five deaths,SH.DTH.MORT,10819
Eritrea,ERI,1992,Number of under-five deaths,SH.DTH.MORT,12014
Eritrea,ERI,1991,Number of under-five deaths,SH.DTH.MORT,13126
Eritrea,ERI,1990,Number of under-five deaths,SH.DTH.MORT,13591
Eritrea,ERI,1989,Number of under-five deaths,SH.DTH.MORT,13923
Eritrea,ERI,1988,Number of under-five deaths,SH.DTH.MORT,14142
Eritrea,ERI,1987,Number of under-five deaths,SH.DTH.MORT,14269
Eritrea,ERI,1986,Number of under-five deaths,SH.DTH.MORT,14344
Eritrea,ERI,1985,Number of under-five deaths,SH.DTH.MORT,14347
Eritrea,ERI,1984,Number of under-five deaths,SH.DTH.MORT,14294
Eritrea,ERI,1983,Number of under-five deaths,SH.DTH.MORT,14175
Eritrea,ERI,1982,Number of under-five deaths,SH.DTH.MORT,14019
Eritrea,ERI,1981,Number of under-five deaths,SH.DTH.MORT,13852
Eritrea,ERI,1980,Number of under-five deaths,SH.DTH.MORT,13705
Eritrea,ERI,1979,Number of under-five deaths,SH.DTH.MORT,13588
Eritrea,ERI,2019,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,49.4781866614906
Eritrea,ERI,2015,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,46.5720444669907
Eritrea,ERI,2010,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,42.8209945191882
Eritrea,ERI,2000,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,36.7129223822857
Eritrea,ERI,2021,Number of neonatal deaths,SH.DTH.NMRT,1799
Eritrea,ERI,2020,Number of neonatal deaths,SH.DTH.NMRT,1812
Eritrea,ERI,2019,Number of neonatal deaths,SH.DTH.NMRT,1837
Eritrea,ERI,2018,Number of neonatal deaths,SH.DTH.NMRT,1864
Eritrea,ERI,2017,Number of neonatal deaths,SH.DTH.NMRT,1899
Eritrea,ERI,2016,Number of neonatal deaths,SH.DTH.NMRT,1961
Eritrea,ERI,2015,Number of neonatal deaths,SH.DTH.NMRT,2023
Eritrea,ERI,2014,Number of neonatal deaths,SH.DTH.NMRT,2117
Eritrea,ERI,2013,Number of neonatal deaths,SH.DTH.NMRT,2167
Eritrea,ERI,2012,Number of neonatal deaths,SH.DTH.NMRT,2234
Eritrea,ERI,2011,Number of neonatal deaths,SH.DTH.NMRT,2296
Eritrea,ERI,2010,Number of neonatal deaths,SH.DTH.NMRT,2342
Eritrea,ERI,2009,Number of neonatal deaths,SH.DTH.NMRT,2405
Eritrea,ERI,2008,Number of neonatal deaths,SH.DTH.NMRT,2410
Eritrea,ERI,2007,Number of neonatal deaths,SH.DTH.NMRT,2460
Eritrea,ERI,2006,Number of neonatal deaths,SH.DTH.NMRT,2553
Eritrea,ERI,2005,Number of neonatal deaths,SH.DTH.NMRT,2573
Eritrea,ERI,2004,Number of neonatal deaths,SH.DTH.NMRT,2595
Eritrea,ERI,2003,Number of neonatal deaths,SH.DTH.NMRT,2469
Eritrea,ERI,2002,Number of neonatal deaths,SH.DTH.NMRT,2479
Eritrea,ERI,2001,Number of neonatal deaths,SH.DTH.NMRT,2392
Eritrea,ERI,2000,Number of neonatal deaths,SH.DTH.NMRT,2456
Eritrea,ERI,1999,Number of neonatal deaths,SH.DTH.NMRT,2484
Eritrea,ERI,1998,Number of neonatal deaths,SH.DTH.NMRT,2594
Eritrea,ERI,1997,Number of neonatal deaths,SH.DTH.NMRT,2707
Eritrea,ERI,1996,Number of neonatal deaths,SH.DTH.NMRT,2865
Eritrea,ERI,1995,Number of neonatal deaths,SH.DTH.NMRT,2580
Eritrea,ERI,1994,Number of neonatal deaths,SH.DTH.NMRT,2666
Eritrea,ERI,1993,Number of neonatal deaths,SH.DTH.NMRT,2589
Eritrea,ERI,1992,Number of neonatal deaths,SH.DTH.NMRT,2672
Eritrea,ERI,1991,Number of neonatal deaths,SH.DTH.NMRT,3138
Eritrea,ERI,1990,Number of neonatal deaths,SH.DTH.NMRT,3209
Eritrea,ERI,1989,Number of neonatal deaths,SH.DTH.NMRT,3273
Eritrea,ERI,1988,Number of neonatal deaths,SH.DTH.NMRT,3316
Eritrea,ERI,1987,Number of neonatal deaths,SH.DTH.NMRT,3320
Eritrea,ERI,1986,Number of neonatal deaths,SH.DTH.NMRT,3321
Eritrea,ERI,1985,Number of neonatal deaths,SH.DTH.NMRT,3310
Eritrea,ERI,1984,Number of neonatal deaths,SH.DTH.NMRT,3290
Eritrea,ERI,1983,Number of neonatal deaths,SH.DTH.NMRT,3275
Eritrea,ERI,1982,Number of neonatal deaths,SH.DTH.NMRT,3242
Eritrea,ERI,1981,Number of neonatal deaths,SH.DTH.NMRT,3214
Eritrea,ERI,1980,Number of neonatal deaths,SH.DTH.NMRT,3195
Eritrea,ERI,1979,Number of neonatal deaths,SH.DTH.NMRT,3190
Eritrea,ERI,1978,Number of neonatal deaths,SH.DTH.NMRT,3178
Eritrea,ERI,2021,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.8
Eritrea,ERI,2020,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.4
Eritrea,ERI,2019,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.9
Eritrea,ERI,2018,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.5
Eritrea,ERI,2017,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.3
Eritrea,ERI,2016,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.2
Eritrea,ERI,2015,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.1
Eritrea,ERI,2014,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58
Eritrea,ERI,2013,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58
Eritrea,ERI,2012,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.9
Eritrea,ERI,2011,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.9
Eritrea,ERI,2010,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.9
Eritrea,ERI,2009,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.1
Eritrea,ERI,2008,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.1
Eritrea,ERI,2007,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.2
Eritrea,ERI,2006,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.3
Eritrea,ERI,2005,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.3
Eritrea,ERI,2004,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.2
Eritrea,ERI,2003,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.1
Eritrea,ERI,2002,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.9
Eritrea,ERI,2001,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.8
Eritrea,ERI,2000,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.6
Eritrea,ERI,1999,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.5
Eritrea,ERI,1998,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.4
Eritrea,ERI,1997,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.2
Eritrea,ERI,1996,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57
Eritrea,ERI,1995,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,56.8
Eritrea,ERI,1994,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,56.6
Eritrea,ERI,1993,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,56.2
Eritrea,ERI,1992,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,55.8
Eritrea,ERI,1991,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,55.3
Eritrea,ERI,1990,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,54.6
Eritrea,ERI,2021,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5
Eritrea,ERI,2020,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5
Eritrea,ERI,2019,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6
Eritrea,ERI,2018,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6
Eritrea,ERI,2017,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6
Eritrea,ERI,2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.7
Eritrea,ERI,2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.7
Eritrea,ERI,2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.7
Eritrea,ERI,2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.8
Eritrea,ERI,2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.8
Eritrea,ERI,2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.8
Eritrea,ERI,2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.9
Eritrea,ERI,2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.9
Eritrea,ERI,2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.9
Eritrea,ERI,2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1
Eritrea,ERI,2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1
Eritrea,ERI,2005,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.1
Eritrea,ERI,2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.2
Eritrea,ERI,2003,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.3
