Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Rwanda,RWA,2010,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,43.6
Rwanda,RWA,2005,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,41.1
Rwanda,RWA,2000,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,56.4
Rwanda,RWA,2020,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,49.6
Rwanda,RWA,2015,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,41.4
Rwanda,RWA,2010,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,56.2
Rwanda,RWA,2005,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,48
Rwanda,RWA,2000,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,63.3
Rwanda,RWA,2020,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,30.5
Rwanda,RWA,2015,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,24.4
Rwanda,RWA,2010,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,36.6
Rwanda,RWA,2005,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,13.9
Rwanda,RWA,2000,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,33.3
Rwanda,RWA,2018,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,3.51
Rwanda,RWA,2015,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,3.64
Rwanda,RWA,2010,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,4.12
Rwanda,RWA,2005,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,5.48
Rwanda,RWA,2000,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,5.94
Rwanda,RWA,2018,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,8.95
Rwanda,RWA,2015,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.26
Rwanda,RWA,2010,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,10.27
Rwanda,RWA,2005,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,13
Rwanda,RWA,2000,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,13.73
Rwanda,RWA,2018,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,14.75
Rwanda,RWA,2015,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,15.24
Rwanda,RWA,2010,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,16.84
Rwanda,RWA,2005,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,21.04
Rwanda,RWA,2000,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,22.14
Rwanda,RWA,2019,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,17.2
Rwanda,RWA,2018,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,17.3
Rwanda,RWA,2017,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,17.4
Rwanda,RWA,2016,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,17.6
Rwanda,RWA,2015,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,17.8
Rwanda,RWA,2014,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,17.9
Rwanda,RWA,2013,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,18
Rwanda,RWA,2012,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,18.3
Rwanda,RWA,2011,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,18.6
Rwanda,RWA,2010,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,19
Rwanda,RWA,2009,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,19.5
Rwanda,RWA,2008,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,20.1
Rwanda,RWA,2007,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,20.8
Rwanda,RWA,2006,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,21.6
Rwanda,RWA,2005,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,22.2
Rwanda,RWA,2004,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,22.9
Rwanda,RWA,2003,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,23.5
Rwanda,RWA,2002,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,24
Rwanda,RWA,2001,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,24.6
Rwanda,RWA,2000,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,25.1
Rwanda,RWA,2019,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,37.9
Rwanda,RWA,2018,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,37.8
Rwanda,RWA,2017,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,37.6
Rwanda,RWA,2016,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,37.5
Rwanda,RWA,2015,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,37.4
Rwanda,RWA,2014,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,37.6
Rwanda,RWA,2013,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,37.8
Rwanda,RWA,2012,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,38.4
Rwanda,RWA,2011,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,39.3
Rwanda,RWA,2010,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,40.6
Rwanda,RWA,2009,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,41.9
Rwanda,RWA,2008,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,43.5
Rwanda,RWA,2007,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,45.4
Rwanda,RWA,2006,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,47.5
Rwanda,RWA,2005,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,49.7
Rwanda,RWA,2004,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,52
Rwanda,RWA,2003,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,54.5
Rwanda,RWA,2002,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,56.8
Rwanda,RWA,2001,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,59.1
Rwanda,RWA,2000,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,61.3
Rwanda,RWA,2019,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,16.6
Rwanda,RWA,2018,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,16.8
Rwanda,RWA,2017,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,16.9
Rwanda,RWA,2016,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,17.1
Rwanda,RWA,2015,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,17.3
Rwanda,RWA,2014,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,17.4
Rwanda,RWA,2013,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,17.6
Rwanda,RWA,2012,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,17.9
Rwanda,RWA,2011,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,18.2
Rwanda,RWA,2010,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,18.6
Rwanda,RWA,2009,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,19.2
Rwanda,RWA,2008,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,19.8
Rwanda,RWA,2007,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,20.6
Rwanda,RWA,2006,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,21.3
Rwanda,RWA,2005,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,22
Rwanda,RWA,2004,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,22.7
Rwanda,RWA,2003,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,23.4
Rwanda,RWA,2002,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,23.9
Rwanda,RWA,2001,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,24.5
Rwanda,RWA,2000,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,25.1
Rwanda,RWA,2010,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,13
Rwanda,RWA,2005,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,5.1
Rwanda,RWA,2003,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,7
Rwanda,RWA,2000,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,3
Rwanda,RWA,2010,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,37.2
Rwanda,RWA,2005,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,18.5
Rwanda,RWA,2003,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,19
Rwanda,RWA,2000,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,24
Rwanda,RWA,2019,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,38.1809158837927
Rwanda,RWA,2015,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,42.2274063896273
Rwanda,RWA,2010,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,49.6738027401655
Rwanda,RWA,2000,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,62.7204779572009
Rwanda,RWA,2021,Number of infant deaths,SH.DTH.IMRT,11834
Rwanda,RWA,2020,Number of infant deaths,SH.DTH.IMRT,11993
Rwanda,RWA,2019,Number of infant deaths,SH.DTH.IMRT,12196
Rwanda,RWA,2018,Number of infant deaths,SH.DTH.IMRT,12361
Rwanda,RWA,2017,Number of infant deaths,SH.DTH.IMRT,12470
Rwanda,RWA,2016,Number of infant deaths,SH.DTH.IMRT,12583
Rwanda,RWA,2015,Number of infant deaths,SH.DTH.IMRT,12699
Rwanda,RWA,2014,Number of infant deaths,SH.DTH.IMRT,12916
Rwanda,RWA,2013,Number of infant deaths,SH.DTH.IMRT,13256
Rwanda,RWA,2012,Number of infant deaths,SH.DTH.IMRT,13799
Rwanda,RWA,2011,Number of infant deaths,SH.DTH.IMRT,14483
Rwanda,RWA,2010,Number of infant deaths,SH.DTH.IMRT,15752
Rwanda,RWA,2009,Number of infant deaths,SH.DTH.IMRT,16891
Rwanda,RWA,2008,Number of infant deaths,SH.DTH.IMRT,18048
Rwanda,RWA,2007,Number of infant deaths,SH.DTH.IMRT,19502
Rwanda,RWA,2006,Number of infant deaths,SH.DTH.IMRT,21107
Rwanda,RWA,2005,Number of infant deaths,SH.DTH.IMRT,22958
Rwanda,RWA,2004,Number of infant deaths,SH.DTH.IMRT,24975
Rwanda,RWA,2003,Number of infant deaths,SH.DTH.IMRT,27361
Rwanda,RWA,2002,Number of infant deaths,SH.DTH.IMRT,30007
Rwanda,RWA,2001,Number of infant deaths,SH.DTH.IMRT,32964
Rwanda,RWA,2000,Number of infant deaths,SH.DTH.IMRT,35731
Rwanda,RWA,1999,Number of infant deaths,SH.DTH.IMRT,38079
Rwanda,RWA,1998,Number of infant deaths,SH.DTH.IMRT,38920
Rwanda,RWA,1997,Number of infant deaths,SH.DTH.IMRT,35353
Rwanda,RWA,1996,Number of infant deaths,SH.DTH.IMRT,30308
Rwanda,RWA,1995,Number of infant deaths,SH.DTH.IMRT,34047
Rwanda,RWA,1994,Number of infant deaths,SH.DTH.IMRT,60877
Rwanda,RWA,1993,Number of infant deaths,SH.DTH.IMRT,36301
Rwanda,RWA,1992,Number of infant deaths,SH.DTH.IMRT,33215
Rwanda,RWA,1991,Number of infant deaths,SH.DTH.IMRT,30883
Rwanda,RWA,1990,Number of infant deaths,SH.DTH.IMRT,29431
Rwanda,RWA,1989,Number of infant deaths,SH.DTH.IMRT,28871
Rwanda,RWA,1988,Number of infant deaths,SH.DTH.IMRT,28824
Rwanda,RWA,1987,Number of infant deaths,SH.DTH.IMRT,28954
Rwanda,RWA,1986,Number of infant deaths,SH.DTH.IMRT,29144
Rwanda,RWA,1985,Number of infant deaths,SH.DTH.IMRT,29642
Rwanda,RWA,1984,Number of infant deaths,SH.DTH.IMRT,30270
Rwanda,RWA,1983,Number of infant deaths,SH.DTH.IMRT,30860
Rwanda,RWA,1982,Number of infant deaths,SH.DTH.IMRT,31661
Rwanda,RWA,1981,Number of infant deaths,SH.DTH.IMRT,32752
Rwanda,RWA,1980,Number of infant deaths,SH.DTH.IMRT,33959
Rwanda,RWA,1979,Number of infant deaths,SH.DTH.IMRT,34956
Rwanda,RWA,1978,Number of infant deaths,SH.DTH.IMRT,35347
Rwanda,RWA,1977,Number of infant deaths,SH.DTH.IMRT,34936
Rwanda,RWA,1976,Number of infant deaths,SH.DTH.IMRT,33615
Rwanda,RWA,1975,Number of infant deaths,SH.DTH.IMRT,31812
Rwanda,RWA,1974,Number of infant deaths,SH.DTH.IMRT,29927
Rwanda,RWA,1973,Number of infant deaths,SH.DTH.IMRT,28093
Rwanda,RWA,1972,Number of infant deaths,SH.DTH.IMRT,26492
Rwanda,RWA,1971,Number of infant deaths,SH.DTH.IMRT,25173
Rwanda,RWA,1970,Number of infant deaths,SH.DTH.IMRT,23916
Rwanda,RWA,1969,Number of infant deaths,SH.DTH.IMRT,22630
Rwanda,RWA,1968,Number of infant deaths,SH.DTH.IMRT,21408
Rwanda,RWA,1967,Number of infant deaths,SH.DTH.IMRT,20383
Rwanda,RWA,1966,Number of infant deaths,SH.DTH.IMRT,19670
Rwanda,RWA,1965,Number of infant deaths,SH.DTH.IMRT,19269
Rwanda,RWA,1964,Number of infant deaths,SH.DTH.IMRT,19101
Rwanda,RWA,1963,Number of infant deaths,SH.DTH.IMRT,19114
Rwanda,RWA,1962,Number of infant deaths,SH.DTH.IMRT,19203
Rwanda,RWA,1961,Number of infant deaths,SH.DTH.IMRT,19318
Rwanda,RWA,1960,Number of infant deaths,SH.DTH.IMRT,19426
Rwanda,RWA,2019,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,11.4263943162598
Rwanda,RWA,2015,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,11.3621318660564
Rwanda,RWA,2010,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.9953026937433
Rwanda,RWA,2000,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,7.3387678083242
Rwanda,RWA,2021,Number of under-five deaths,SH.DTH.MORT,15638
Rwanda,RWA,2020,Number of under-five deaths,SH.DTH.MORT,15940
Rwanda,RWA,2019,Number of under-five deaths,SH.DTH.MORT,16305
Rwanda,RWA,2018,Number of under-five deaths,SH.DTH.MORT,16558
Rwanda,RWA,2017,Number of under-five deaths,SH.DTH.MORT,16744
Rwanda,RWA,2016,Number of under-five deaths,SH.DTH.MORT,16996
Rwanda,RWA,2015,Number of under-five deaths,SH.DTH.MORT,17350
Rwanda,RWA,2014,Number of under-five deaths,SH.DTH.MORT,17879
Rwanda,RWA,2013,Number of under-five deaths,SH.DTH.MORT,18565
Rwanda,RWA,2012,Number of under-five deaths,SH.DTH.MORT,19566
Rwanda,RWA,2011,Number of under-five deaths,SH.DTH.MORT,20865
Rwanda,RWA,2010,Number of under-five deaths,SH.DTH.MORT,22785
Rwanda,RWA,2009,Number of under-five deaths,SH.DTH.MORT,24841
Rwanda,RWA,2008,Number of under-five deaths,SH.DTH.MORT,27133
Rwanda,RWA,2007,Number of under-five deaths,SH.DTH.MORT,29797
Rwanda,RWA,2006,Number of under-five deaths,SH.DTH.MORT,32704
Rwanda,RWA,2005,Number of under-five deaths,SH.DTH.MORT,36087
Rwanda,RWA,2004,Number of under-five deaths,SH.DTH.MORT,39873
Rwanda,RWA,2003,Number of under-five deaths,SH.DTH.MORT,44169
Rwanda,RWA,2002,Number of under-five deaths,SH.DTH.MORT,48946
Rwanda,RWA,2001,Number of under-five deaths,SH.DTH.MORT,53680
Rwanda,RWA,2000,Number of under-five deaths,SH.DTH.MORT,57388
Rwanda,RWA,1999,Number of under-five deaths,SH.DTH.MORT,60696
Rwanda,RWA,1998,Number of under-five deaths,SH.DTH.MORT,62913
Rwanda,RWA,1997,Number of under-five deaths,SH.DTH.MORT,61334
Rwanda,RWA,1996,Number of under-five deaths,SH.DTH.MORT,58939
Rwanda,RWA,1995,Number of under-five deaths,SH.DTH.MORT,63589
Rwanda,RWA,1994,Number of under-five deaths,SH.DTH.MORT,117235
Rwanda,RWA,1993,Number of under-five deaths,SH.DTH.MORT,61798
Rwanda,RWA,1992,Number of under-five deaths,SH.DTH.MORT,56021
Rwanda,RWA,1991,Number of under-five deaths,SH.DTH.MORT,51293
Rwanda,RWA,1990,Number of under-five deaths,SH.DTH.MORT,48073
Rwanda,RWA,1989,Number of under-five deaths,SH.DTH.MORT,46559
Rwanda,RWA,1988,Number of under-five deaths,SH.DTH.MORT,46267
Rwanda,RWA,1987,Number of under-five deaths,SH.DTH.MORT,46527
Rwanda,RWA,1986,Number of under-five deaths,SH.DTH.MORT,46905
Rwanda,RWA,1985,Number of under-five deaths,SH.DTH.MORT,47619
Rwanda,RWA,1984,Number of under-five deaths,SH.DTH.MORT,48455
Rwanda,RWA,1983,Number of under-five deaths,SH.DTH.MORT,49364
Rwanda,RWA,1982,Number of under-five deaths,SH.DTH.MORT,50821
Rwanda,RWA,1981,Number of under-five deaths,SH.DTH.MORT,52973
Rwanda,RWA,1980,Number of under-five deaths,SH.DTH.MORT,55389
Rwanda,RWA,1979,Number of under-five deaths,SH.DTH.MORT,57328
Rwanda,RWA,1978,Number of under-five deaths,SH.DTH.MORT,58231
Rwanda,RWA,1977,Number of under-five deaths,SH.DTH.MORT,57700
Rwanda,RWA,1976,Number of under-five deaths,SH.DTH.MORT,55620
Rwanda,RWA,1975,Number of under-five deaths,SH.DTH.MORT,52673
Rwanda,RWA,1974,Number of under-five deaths,SH.DTH.MORT,49481
Rwanda,RWA,1973,Number of under-five deaths,SH.DTH.MORT,46371
Rwanda,RWA,1972,Number of under-five deaths,SH.DTH.MORT,43654
Rwanda,RWA,1971,Number of under-five deaths,SH.DTH.MORT,41426
Rwanda,RWA,1970,Number of under-five deaths,SH.DTH.MORT,39368
Rwanda,RWA,1969,Number of under-five deaths,SH.DTH.MORT,37342
Rwanda,RWA,1968,Number of under-five deaths,SH.DTH.MORT,35508
Rwanda,RWA,1967,Number of under-five deaths,SH.DTH.MORT,34040
Rwanda,RWA,1966,Number of under-five deaths,SH.DTH.MORT,33062
Rwanda,RWA,1965,Number of under-five deaths,SH.DTH.MORT,32513
Rwanda,RWA,1964,Number of under-five deaths,SH.DTH.MORT,32224
Rwanda,RWA,1963,Number of under-five deaths,SH.DTH.MORT,32128
Rwanda,RWA,1962,Number of under-five deaths,SH.DTH.MORT,32127
Rwanda,RWA,1961,Number of under-five deaths,SH.DTH.MORT,32202
Rwanda,RWA,2019,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,50.3926880607269
Rwanda,RWA,2015,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,46.4104608241861
Rwanda,RWA,2010,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,39.3308944428683
Rwanda,RWA,2000,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,29.9407543211874
Rwanda,RWA,2021,Number of neonatal deaths,SH.DTH.NMRT,7070
Rwanda,RWA,2020,Number of neonatal deaths,SH.DTH.NMRT,7119
Rwanda,RWA,2019,Number of neonatal deaths,SH.DTH.NMRT,7222
Rwanda,RWA,2018,Number of neonatal deaths,SH.DTH.NMRT,7273
Rwanda,RWA,2017,Number of neonatal deaths,SH.DTH.NMRT,7303
Rwanda,RWA,2016,Number of neonatal deaths,SH.DTH.NMRT,7340
Rwanda,RWA,2015,Number of neonatal deaths,SH.DTH.NMRT,7356
Rwanda,RWA,2014,Number of neonatal deaths,SH.DTH.NMRT,7417
Rwanda,RWA,2013,Number of neonatal deaths,SH.DTH.NMRT,7492
Rwanda,RWA,2012,Number of neonatal deaths,SH.DTH.NMRT,7644
Rwanda,RWA,2011,Number of neonatal deaths,SH.DTH.NMRT,7930
Rwanda,RWA,2010,Number of neonatal deaths,SH.DTH.NMRT,8329
Rwanda,RWA,2009,Number of neonatal deaths,SH.DTH.NMRT,8741
Rwanda,RWA,2008,Number of neonatal deaths,SH.DTH.NMRT,9177
Rwanda,RWA,2007,Number of neonatal deaths,SH.DTH.NMRT,9676
Rwanda,RWA,2006,Number of neonatal deaths,SH.DTH.NMRT,10209
Rwanda,RWA,2005,Number of neonatal deaths,SH.DTH.NMRT,10781
Rwanda,RWA,2004,Number of neonatal deaths,SH.DTH.NMRT,11371
Rwanda,RWA,2003,Number of neonatal deaths,SH.DTH.NMRT,11993
Rwanda,RWA,2002,Number of neonatal deaths,SH.DTH.NMRT,12749
Rwanda,RWA,2001,Number of neonatal deaths,SH.DTH.NMRT,13670
Rwanda,RWA,2000,Number of neonatal deaths,SH.DTH.NMRT,14536
Rwanda,RWA,1999,Number of neonatal deaths,SH.DTH.NMRT,15313
Rwanda,RWA,1998,Number of neonatal deaths,SH.DTH.NMRT,15872
Rwanda,RWA,1997,Number of neonatal deaths,SH.DTH.NMRT,15381
Rwanda,RWA,1996,Number of neonatal deaths,SH.DTH.NMRT,12466
Rwanda,RWA,1995,Number of neonatal deaths,SH.DTH.NMRT,11368
Rwanda,RWA,1994,Number of neonatal deaths,SH.DTH.NMRT,16488
Rwanda,RWA,1993,Number of neonatal deaths,SH.DTH.NMRT,15319
Rwanda,RWA,1992,Number of neonatal deaths,SH.DTH.NMRT,14330
Rwanda,RWA,1991,Number of neonatal deaths,SH.DTH.NMRT,13578
Rwanda,RWA,1990,Number of neonatal deaths,SH.DTH.NMRT,13220
Rwanda,RWA,1989,Number of neonatal deaths,SH.DTH.NMRT,13256
Rwanda,RWA,1988,Number of neonatal deaths,SH.DTH.NMRT,13475
Rwanda,RWA,1987,Number of neonatal deaths,SH.DTH.NMRT,13731
Rwanda,RWA,1986,Number of neonatal deaths,SH.DTH.NMRT,13989
Rwanda,RWA,1985,Number of neonatal deaths,SH.DTH.NMRT,14344
Rwanda,RWA,1984,Number of neonatal deaths,SH.DTH.NMRT,14806
Rwanda,RWA,1983,Number of neonatal deaths,SH.DTH.NMRT,15202
Rwanda,RWA,1982,Number of neonatal deaths,SH.DTH.NMRT,15500
